"image","caption","negative_caption","negative_image","type","subtype","text_score_i0","text_score_i1","image_score_c0","image_score_c1","text_score","image_score","group_score"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=604x640 at 0x7F82D5AA4B50>","A colorful bus parked in a lot beside a tall building with many windows.","A tall bus parked in a lot beside a colorful building with many windows.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5AA4BE0>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D5AA4C70>","A view of several billboards and two traffic signs on one pole.","A view of two billboards and several traffic signs on one pole.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5AA4D30>","swap","att","False","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x438 at 0x7F82D5AA4DC0>","A man jumping up on a blue tennis court with a black tennis racket in his hand.","A man jumping up on a black tennis court with a blue tennis racket in his hand.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5AA4E50>","swap","att","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F82D5AA4EE0>","Dog wearing blue vest catching red flying disc at outdoor event.","Dog wearing red vest catching blue flying disc at outdoor event.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5AA4F70>","swap","att","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F82D5AA4FD0>","A bathroom with white appliances and orange walls.","A bathroom with orange appliances and white walls.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A400D0>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F82D5A40160>","A brown bird with a white head flys over  a large body of water.","A white bird with a brown head flys over a large body of water.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A401F0>","swap","att","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7F82D5A40280>","A little girl kneeling down to pet two dogs on a leash.","Two girls kneeling down to pet a little dog on a leash.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A40310>","swap","att","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D5A403A0>","A man in black jacket next to a red motorcycle.","A man in red jacket next to a black motorcycle.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A40430>","swap","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D5A404C0>","Man blowing out white candles on top of a brown cake.","Man blowing out brown candles on top of a white cake.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A40550>","swap","att","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F82D5A405E0>","A man in a blue shirt playing with a white ball.","A man in a white shirt playing with a blue ball.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A40670>","swap","att","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D5A40700>","A man in yellow shirt and black shorts playing a game of tennis.","A man in black shirt and yellow shorts playing a game of tennis.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A40790>","swap","att","False","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=333x500 at 0x7F82D5A40820>","A woman in a blue dress poses on a weird chair.","A woman in a weird dress poses on a blue chair.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A408B0>","swap","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F82D5A40940>","A woman in a yellow shirt is about to catch a white frisbee.","A woman in a white shirt is about to catch a yellow frisbee.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A409D0>","swap","att","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D5A40A60>","There is a yellow notebook on a black desk.","There is a black notebook on a yellow desk.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A40C70>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x353 at 0x7F82D5A40D00>","The remains of a piece of white cake sits on a red plate.","The remains of a piece of red cake sits on a white plate.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A40D90>","swap","att","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F82D5A40E20>","A stop sign in front of two buildings on a street.","Two stop signs in front of a building on a street.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A40EB0>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F82D5A40F40>","A man is on a snow board with a kite.","A man is on a kite board with snow.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A40FD0>","swap","att","False","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F82D5A5F0A0>","A red bike with white handles is locked to a black pole on a sidewalk.","A white bike with red handles is locked to a black pole on a sidewalk.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A5F130>","swap","att","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x464 at 0x7F82D5A5F1C0>","An old advertisement shows a large kitchen with white cabinets and appliances and yellow walls.","An old advertisement shows a large kitchen with yellow cabinets and appliances and white walls.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A5F430>","swap","att","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x499 at 0x7F82D5A5F4C0>","Two women and one man pose for a picture.","One woman and two men pose for a picture.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A5F550>","swap","att","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F82D5A5F5E0>","Two players compete in a video game as another person watches.","Another player competes in a video game as two people watch.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A5F670>","swap","att","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=333x500 at 0x7F82D5A5F700>","A man in black shirt and white shorts on a tennis court.","A man in white shirt and black shorts on a tennis court.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A5F790>","swap","att","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F82D5A5F820>","A red couch next to a brown chair in a living room.","A brown couch next to a red chair in a living room.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A5F8B0>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x461 at 0x7F82D5A5F940>","A woman sitting at a table with two pizzas.","Two women sitting at a table with a pizza.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A5F9D0>","swap","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=350x500 at 0x7F82D5A5FA60>","The black and white photo shows a truck tilting a large cargo crate.","The large photo shows a truck tilting a black and white cargo crate.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A5FAF0>","swap","att","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D5A5FB80>","A man in a gray shirt holds his phone as he sits by a man in a white t-shirt.","A man in a white shirt holds his phone as he sits by a man in a gray t-shirt.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A5FC10>","swap","att","False","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x294 at 0x7F82D5A5FCA0>","An outdoor area with a large bear and two smaller bears facing the wooded tree area.","An outdoor area with two large bears and a smaller bear facing the wooded tree area.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A5FEE0>","swap","att","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D5A5FF70>","Three men and one woman sit at a table eating pizza.","One man and three women sit at a table eating pizza.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A5FFD0>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=336x448 at 0x7F82D5A790D0>","Man in dress shirt and orange tie standing inside a building.","Man in orange shirt and dress tie standing inside a building.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A79160>","swap","att","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F82D5A791F0>","A man watching two elephants behind a wire fence.","Two men watching an elephant behind a wire fence.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A79280>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F82D5A79310>","A black cat with white paws is standing among some wooden boards and a toy.","A white cat with black paws is standing among some wooden boards and a toy.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A793A0>","swap","att","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=529x640 at 0x7F82D5A79430>","A shelf with a white and blue vase, artwork and black cloth.","A shelf with a black and blue vase, artwork and white cloth.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A794C0>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F82D5A79550>","A white bus parked next to a sidewalk near a fence.","A bus near a fence parked next to a white sidewalk.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A795E0>","swap","att","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D5A79670>","Two teddy bears that are large sitting in a small garden.","Two teddy bears that are small sitting in a large garden.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A79700>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F82D5A79790>","A black and white cat sits on a red cloth that is over a television set.","A red cat sits on a black and white cloth that is over a television set.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A79820>","swap","att","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F82D5A798B0>","White sheep standing in front of a colorful wall in a building.","Colorful sheep standing in front of a white wall in a building.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A79940>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7F82D5A799D0>","A laptop computer sitting on top of a lego desk.","A lego computer sitting on top of a laptop desk.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A79A60>","swap","att","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F82D5A79AF0>","A man in a white shirt and a red hat catches a white frisbee.","A man in a red shirt and a white hat catches a red frisbee.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A79B80>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D5A79C10>","A brown white and black dog is laying on a gray couch.","A gray white and black dog is laying on a brown couch.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A79CA0>","swap","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D5A79D30>","A brown cat lying on a black suitcase.","A black cat lying on a brown suitcase.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A79DC0>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x356 at 0x7F82D5A79E50>","A man in red shirt looking at cellphone next to white truck.","A man in white shirt looking at cellphone next to red truck.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A79EE0>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=333x500 at 0x7F82D5A79F70>","An old rusted fire hydrant is on the ground near a painted wall.","A painted fire hydrant is on the ground near an old rusted wall.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A79FD0>","swap","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x361 at 0x7F82D5A180D0>","A yellow cat is sitting on a green blanket.","A green cat is sitting on a yellow blanket.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A18160>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x406 at 0x7F82D5A181F0>","White horse carrying a man in a black buggy.","Black horse carrying a man in a white buggy.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A18280>","swap","att","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D5A18310>","The tray has a sandwich and two bowls near a beverage.","The tray has two sandwiches and a bowl near a beverage.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A183A0>","swap","att","False","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x478 at 0x7F82D5A18430>","Three bottles of beer and two bananas on a counter.","Two bottles of beer and three bananas on a counter.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A184C0>","swap","att","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F82D5A18550>","A motorcycle parked behind two vans in a parking lot.","Two motorcycles are parked in front of a van in a parking lot.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A185E0>","swap","att","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D5A18670>","A man and two women sitting on a tan ledge.","Two men and a woman sitting on a tan ledge.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A18700>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F82D5A18790>","Four picture collage of a snowboarder wearing a red jacket and brown pants going down a snowy mountain side.","Four picture collage of a snowboarder wearing a brown jacket and red pants going down a snowy mountain side.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A18820>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=361x640 at 0x7F82D5A188B0>","A little powder room with a blue toilet, multicolored tile floor, and a colorful towel.","A little powder room with a colorful toilet, multicolored tile floor, and a blue towel.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A18940>","swap","att","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=488x500 at 0x7F82D5A189D0>","Brown and black dog sitting on the brown couch by itself.","Black and brown dog sitting on the black couch by itself.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A18A60>","swap","att","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D5A18AF0>","A red bench on a slanted floor has the coca-cola symbol on it.","A slanted bench on a red floor has the coca-cola symbol on it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A18B80>","swap","att","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7F82D5A18C10>","A woman in high heels is leading a white horse with a rope.","A woman in white is leading a high horse with a rope.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A18CA0>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F82D5A18D30>","Birds with long orange beaks and black and white feathers in a park.","Birds with black and white beaks and long orange feathers in a park.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A18DC0>","swap","att","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=424x640 at 0x7F82D5A18E50>","A black woman wearing white attire and shoes running on a tennis court,.","A white woman wearing black attire and shoes running on a tennis court.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A18EE0>","swap","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7F82D5A18F70>","A brown table with a chocolate drink and a piece of white cake.","A white table with a chocolate drink and a piece of brown cake.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A18FD0>","swap","att","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7F82D5A360D0>","There is a green frisbee in the air with red chairs in the background.","There is a red frisbee in the air with green chairs in the background.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A36160>","swap","att","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D5A361F0>","A pair of red scissors on top of a desk.","On top of a red desk, a pair of scissors.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A36280>","swap","att","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7F82D5A36310>","A cow standing outside of a white building with a blue entrance.","A cow standing outside of a blue building with a white entrance.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A363A0>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x476 at 0x7F82D5A36430>","Some flowers are sitting in the white vase in front of the window.","The white flowers are sitting in a vase in front of the window.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A364F0>","swap","att","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F82D5A36580>","A man in white shirt and black shorts playing tennis.","A man in black shirt and white shorts playing tennis.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A36610>","swap","att","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7F82D5A366A0>","An upscale living area containing white and glass furniture with brown accents.","An upscale living area containing brown and glass furniture with white accents.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A368E0>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=431x640 at 0x7F82D5A36970>","A brown horse stands over a light colored dog.","A light colored horse stands over a brown dog.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A36A00>","swap","att","False","False","False","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F82D5A36A90>","A brown teddy bear sitting in a red chair.","A red teddy bear sitting in a brown chair.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A36B20>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F82D5A36BB0>","A very tall building surrounded by lush green grass.","A lush green building surrounded by a very tall grass.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A36C40>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F82D5A36CD0>","A white toilet with a black seat sitting in a small stall.","A black toilet with a white seat sitting in a small stall.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A36D60>","swap","att","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x479 at 0x7F82D5A36DF0>","A black cat sitting next to a couple of monitors sitting on top of a table.","A couple of cats sitting next to a black monitor sitting on top of a table.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A36E80>","swap","att","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F82D5A36F10>","A white fire hydrant in front of a red car.","A red fire hydrant in front of a white car.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D5A36FD0>","swap","att","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F82D59D00A0>","A person sits in a chair in a living room next to some windows.","Some people sit in chairs in a living room next to a window.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59D0130>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=429x640 at 0x7F82D59D01C0>","The white horse is standing beside tall plants.","The tall horse is standing beside white plants.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59D0250>","swap","att","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x327 at 0x7F82D59D02E0>","Two customers and three employees interact in the deli.","Three customers and two employees interact in the deli.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59D0370>","swap","att","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=240x320 at 0x7F82D59D0400>","Little girl holding up a big stuffed animal with other children in background.","Big girl holding up a little stuffed animal with other children in background.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59D0490>","swap","att","True","False","False","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F82D59D0520>","A green cart with old luggage on it standing by.","An old cart with green luggage on it standing by.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59D05B0>","swap","att","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7F82D59D0640>","A black goat standing next to two white goats.","Two black goats standing next to a white goat.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59D06D0>","swap","att","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7F82D59D0760>","A herd of gray elephants standing next to each other on a block of cement.","A herd of cement elephants standing next to each other on a block of gray.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59D07F0>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x478 at 0x7F82D59D0880>","Landing strip with two planes, several men and an suv.","Landing strip with several planes, two men and an suv.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59D0910>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F82D59D09A0>","Woman in red shirt getting ready to hit tennis ball.","Woman in tennis shirt getting ready to hit red ball.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59D0A30>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D59D0AC0>","Two men wearing bright yellow construction jackets eating and standing under an orange umbrella.","Two men wearing an orange construction jacket eating and standing under a bright yellow umbrella.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59D0B50>","swap","att","False","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7F82D59D0BE0>","Two plates of breakfast food and a glass of juice.","A plate of breakfast food and two glasses of juice.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59D0C70>","swap","att","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7F82D59D0D00>","A bathroom with a toilet, a plant, a stand and several footwear on the floor.","A bathroom with a toilet, a plant, a stand and a footwear on the floor.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59D0D90>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=425x640 at 0x7F82D59D0E20>","A man in a neon green shirt and black pants holding a pink umbrella.","A man in a pink shirt and black pants holding a neon green umbrella.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59D0EB0>","swap","att","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F82D59D0F40>","A bed with two dogs and a cat lying on it.","A bed with a dog and two cats lying on it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59D0FD0>","swap","att","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F82D59F20A0>","An adult and two baby elephants standing near a fence.","Two adults and a baby elephant standing near a fence.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59F2130>","swap","att","False","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7F82D59F21C0>","A grey motorcycle on dirt road next to a building.","A dirt motorcycle on grey road next to a building.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59F2250>","swap","att","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7F82D59F22E0>","A man, two kids and a dog are playing frisbee.","Two men, a kid and a dog are playing frisbee.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7F82D59F2520>","swap","att","True","False","True","False","False","False","False"
