"filename","caption","negative_caption","type","subtype","correct"
"000000095155.jpg","Four picture collage of a snowboarder wearing a red jacket and brown pants going down a snowy mountain side.","Four picture collage of a snowboarder wearing a brown jacket and red pants going down a snowy mountain side.","swap","att","1"
"000000232563.jpg","A man in a black jacket holding a zebra print umbrella.","A man in a zebra print jacket holding a black umbrella.","swap","att","1"
"000000478420.jpg","Two women in colorful dresses lean against a white wall and one of them is on a cell phone.","Two women in white dresses lean against a colorful wall and one of them is on a cell phone.","swap","att","1"
"000000550797.jpg","A little powder room with a blue toilet, multicolored tile floor, and a colorful towel.","A little powder room with a colorful toilet, multicolored tile floor, and a blue towel.","swap","att","1"
"000000405691.jpg","A table with breadsticks and three parcially filled glasses of wine and a wine bottle.","A table with three breadsticks and partially filled glasses of wine and a wine bottle.","swap","att","1"
"000000190236.jpg","An office cubicle with four different types of computers.","Four office cubicles with different types of computers.","swap","att","1"
"000000255165.jpg","A computer desk with two monitors and a laptop.","A computer desk with a monitor and two laptops.","swap","att","0"
"000000367082.jpg","Brown and black dog sitting on the brown couch by itself. ","Black and brown dog sitting on the black couch by itself.","swap","att","1"
"000000104603.jpg","A bear walks through tall grass near several trees.","A bear walks through several grasses near tall trees.","swap","att","1"
"000000407403.jpg","A painting of a white vase holding yellow tulips.","A painting of a yellow vase holding white tulips.","swap","att","1"
"000000453584.jpg","A red bench on a slanted floor has the Coca-Cola symbol on it.","A slanted bench on a red floor has the Coca-Cola symbol on it.","swap","att","1"
"000000054931.jpg","A woman in high heels is leading a white horse with a rope.","A woman in white is leading a high horse with a rope.","swap","att","0"
"000000017207.jpg","A white bus with a flat tire sitting next to a bench.","A flat bus with a white tire sitting next to a bench.","swap","att","1"
"000000505565.jpg","Birds with long orange beaks and black and white feathers in a park. ","Birds with black and white beaks and long orange feathers in a park.","swap","att","1"
"000000024567.jpg","Man on steps with tray of grilled hot dogs on buns. ","Man on steps with tray of hot dogs on grilled buns.","swap","att","0"
"000000422706.jpg","People watch from a large boat as a smaller boat is lowered into the ocean.","People watch from a smaller boat as a larger boat is lowered into the ocean.","swap","att","1"
"000000465718.jpg","A computer desk with two monitors and a laptop.","A computer desk with a monitor and two laptops.","swap","att","0"
"000000465675.jpg","A beach with two boats and a tractor.","A beach with a boat and two tractors.","swap","att","0"
"000000577976.jpg","A street with orange cones and a work truck on it.","A street with work cones and an orange truck on it.","swap","att","1"
"000000197022.jpg","A cooked pizza pie on a tray with another that is uncooked.","An uncooked pizza pie on a tray with another that is cooked.","swap","att","1"
"000000441247.jpg","a woman in a blue dress some black chairs and another person looking in an oven","a woman in a black dress some blue chairs and another person looking in an oven","swap","att","1"
"000000522889.jpg","a black woman wearing white attire and shoes running on a tennis court,","a white woman wearing black attire and shoes running on a tennis court.","swap","att","1"
"000000054605.jpg","a brown table with a chocolate drink and a piece of white cake","a white table with a chocolate drink and a piece of brown cake.","swap","att","1"
"000000067534.jpg","A man wearing a shirt and a pixilated looking neck tie.","A man wearing a pixilated looking shirt and a neck tie.","swap","att","1"
"000000239857.jpg","There is a green Frisbee in the air with red chairs in the background.","There is a red Frisbee in the air with green chairs in the background.","swap","att","0"
"000000546826.jpg","A pair of red scissors on top of a desk.","On top of a red desk, a pair of scissors.","swap","att","1"
"000000545958.jpg","A cow standing outside of a white building with a blue entrance.","A cow standing outside of a blue building with a white entrance.","swap","att","1"
"000000029984.jpg","Several people are swimming in the ocean with two empty chairs and an umbrella on the beach.","Two people are swimming in the ocean with several empty chairs and an umbrella on the beach.","swap","att","1"
"000000087875.jpg","A fire hydrant beside a leafy green bush on a green lawn.","A fire hydrant beside a green bush on a leafy green lawn.","swap","att","0"
"000000118921.jpg","A woman riding skis down a snow covered slope.","A woman covered in snow skis down a slope.","swap","att","1"
"000000501523.jpg","A black cat is sitting in a bathroom sink.","A bathroom cat is sitting in a black sink.","swap","att","1"
"000000512194.jpg","Some flowers are sitting in the white vase in front of the window. ","The white flowers are sitting in a vase in front of the window.","swap","att","1"
"000000223959.jpg","A man in white shirt and black shorts playing tennis.","A man in black shirt and white shorts playing tennis.","swap","att","1"
"000000166287.jpg","Cows are grazing in a wet pasture with birds.","Cows are grazing in a pasture with wet birds.","swap","att","1"
"000000572678.jpg","An upscale living area containing white and glass furniture with brown accents.","An upscale living area containing brown and glass furniture with white accents.","swap","att","1"
"000000135673.jpg","Two large airplanes flying through a blue sky.","Two blue airplanes flying through a large sky.","swap","att","1"
"000000153568.jpg","A red stop sign with paper with writing on top of it.","A stop sign with paper with red writing on top of it.","swap","att","0"
"000000049269.jpg","A brown horse stands over a light colored dog.","A light colored horse stands over a brown dog.","swap","att","0"
"000000409867.jpg","A tall clear glass window with two cats sitting at the base of it.","Two tall clear glass windows with a cat sitting at the base of each.","swap","att","0"
"000000044068.jpg","A brown teddy bear sitting in a red chair.","A red teddy bear sitting in a brown chair.","swap","att","1"
"000000437110.jpg","A very tall building surrounded by lush green grass.","A lush green building surrounded by a very tall grass.","swap","att","1"
"000000363461.jpg","Two monitors and a laptop sit on a desk in front of a empty chair.","An empty monitor and a laptop sit on a desk in front of two chairs.","swap","att","1"
"000000251065.jpg","A white toilet with a black seat sitting in a small stall.","A black toilet with a white seat sitting in a small stall.","swap","att","0"
"000000198641.jpg","A black cat sitting next to a couple of monitors sitting on top of a table.","A couple of cats sitting next to a black monitor sitting on top of a table.","swap","att","1"
"000000507893.jpg","A bathroom with gray painted walls and white tile near the bathtub.","A bathroom with white painted walls and gray tile near the bathtub.","swap","att","0"
"000000439623.jpg","a white fire hydrant in front of a red car ","a red fire hydrant in front of a white car","swap","att","1"
"000000047571.jpg","A pair of people ride a small, horse drawn buggy near a large puddle of water.","A pair of people ride a large, horse drawn buggy near a small puddle of water.","swap","att","0"
"000000067534.jpg","A man has a checked shirt and striped tie.","A man has a striped shirt and checked tie.","swap","att","1"
"000000492758.jpg","A person sits in a chair in a living room next to some windows.","Some people sit in chairs in a living room next to a window.","swap","att","0"
"000000426795.jpg","A person is eating a gigantic pastry next to a chair.","A person is eating a pastry next to a gigantic chair.","swap","att","1"
"000000222825.jpg","a kitchen with white appliances and brown cupboards ","a kitchen with brown appliances and white cupboards","swap","att","1"
"000000179265.jpg","A yellow bus with tinted windows driving uphill down a street.","A tinted bus with yellow windows driving uphill down a street.","swap","att","1"
"000000175364.jpg","A kitchen with black appliances and open cupboards sits empty. ","A kitchen with open appliances and black cupboards sits empty.","swap","att","0"
"000000355905.jpg","A white dog is on a sandy beach while the sea foam washes ashore behind it.","A sandy dog is on a white beach while the sea foam washes ashore behind it.","swap","att","1"
"000000380203.jpg","The white horse is standing beside tall plants. ","The tall horse is standing beside white plants.","swap","att","1"
"000000134886.jpg","A low flying airplane over a parked silver van. ","A silver flying airplane over a parked low van.","swap","att","1"
"000000376284.jpg","there is a fire hydrant surrounded by three metal poles","there is a metal hydrant surrounded by three fire poles.","swap","att","1"
"000000125936.jpg","Two customers and three employees interact in the deli.","Three customers and two employees interact in the deli.","swap","att","1"
"000000538458.jpg","Two skateboarders trying to film a skateboard trick","A skateboarder trying to film two skateboard tricks.","swap","att","1"
"000000066817.jpg","A meal of meat and corn and veggies on a white plate.","A meal of white meat and corn and veggies on a plate.","swap","att","1"
"000000237316.jpg","A white small bathroom showing the toilet bowl and sink with beige tiles.","A beige small bathroom showing the toilet bowl and sink with white tiles.","swap","att","1"
"000000186980.jpg","A wooden table with two chairs next to a sink.","Two tables with a wooden chair next to a sink.","swap","att","1"
"000000057150.jpg","Little girl holding up a big stuffed animal with other children in background.","Big girl holding up a little stuffed animal with other children in background.","swap","att","1"
"000000277689.jpg","Lavishly decorated cake and empty drinking glasses await their tropical guests","Empty cake and lavishly decorated drinking glasses await their tropical guests.","swap","att","0"
"000000026941.jpg","A green cart with old luggage on it standing by.","An old cart with green luggage on it standing by.","swap","att","1"
"000000295797.jpg","A tower of a gray and white building has a weather vane and two clocks.","A tower of a gray and white building has two weather vanes and a clock.","swap","att","1"
"000000104803.jpg","Toilet with white splatter paint on a black seat in a restroom stall.","Toilet with black splatter paint on a white seat in a restroom stall.","swap","att","1"
"000000447522.jpg","Blue plate with green, white, and red vegetables on it. ","Green plate with blue, white, and red vegetables on it.","swap","att","1"
"000000233567.jpg","a black goat standing next to two white goats ","Two black goats standing next to a white goat.","swap","att","0"
"000000268375.jpg","A herd of gray elephants standing next to each other on a block of cement.","A herd of cement elephants standing next to each other on a block of gray.","swap","att","0"
"000000109900.jpg","Landing strip with two planes, several men and an SUV.","Landing strip with several planes, two men and an SUV.","swap","att","0"
"000000348488.jpg","A brown vase has four black horses on it.","A black vase has four brown horses on it.","swap","att","1"
"000000449579.jpg","Woman in red shirt getting ready to hit tennis ball.","Woman in tennis shirt getting ready to hit red ball.","swap","att","1"
"000000547144.jpg","A laptop next to two computers, keyboards and some mouses.","Two laptops next to a computer, keyboards and some mouses.","swap","att","1"
"000000051738.jpg","a hotel room with one bed and blue chair.","a hotel room with a blue bed and one chair.","swap","att","0"
"000000463647.jpg"," A couple of detour signs sitting on either side of an orange cone.","An orange detour sign sitting on either side of a couple of cones.","swap","att","1"
"000000263594.jpg","This is a picture of a car parked in a handicap space in a lot.","This is a picture of a handicap car space in a lot parked in.","swap","att","1"
"000000404805.jpg","Woman surfing small wave using a body board.","Woman surfing body wave using a small board.","swap","att","1"
"000000506454.jpg","A park bench next to a tree in grassy field.","A grassy bench next to a tree in a park field.","swap","att","1"
"000000318455.jpg","Half a cake and two plates of cupcakes on a table.","Two cakes and a plate of cupcakes on a table.","swap","att","1"
"000000537964.jpg","Red fire hydrant with Leizan trees around it. ","Leizan fire hydrant with Red trees around it.","swap","att","0"
"000000215723.jpg","Two men wearing bright yellow construction jackets eating and standing under an orange umbrella","Two men wearing an orange construction jacket eating and standing under a bright yellow umbrella.","swap","att","0"
"000000521141.jpg","People are walking on a sidewalk near a sign that says no peddling.","People are no peddling on a sidewalk near a sign that says walking.","swap","att","1"
"000000383842.jpg","Woman playing Nintendo Wii in font of business people in office","Business people playing Nintendo Wii in front of a woman in the office.","swap","att","0"
"000000462576.jpg","Two plates of breakfast food and a glass of juice.","A plate of breakfast food and two glasses of juice.","swap","att","0"
"000000566436.jpg","A person in jeans and two toned shoes sits on the back of a bench.","A person in two toned jeans sits on the back of a bench.","swap","att","0"
"000000179653.jpg","A tall lamp post clock rises above a wooden fence of a property for sale","A wooden lamp post clock rises above a tall fence of a property for sale.","swap","att","0"
"000000523194.jpg","There is a fire hydrant next to a red sign","There is a red hydrant next to a fire sign.","swap","att","1"
"000000250137.jpg","A young redheaded woman in sunglasses and black tank top holds a black leather purse and a white umbrella.","A young redheaded woman in sunglasses and white tank top holds a white leather purse and a black umbrella.","swap","att","1"
"000000220310.jpg","A teddy bear with a giant heart sits inside a green bin. ","A teddy bear with a green heart sits inside a giant bin.","swap","att","1"
"000000250137.jpg","A young redheaded woman in sunglasses and black tank top holds a black leather purse and a white umbrella.","A young redheaded woman in sunglasses and black tank top holds a white leather purse and a black umbrella.","swap","att","1"
"000000109798.jpg","A table topped with a white plate covered in three donuts.","A table topped with three plates covered in white donuts.","swap","att","1"
"000000378605.jpg","a donut with a cup of coffee and an ornate napkin holder","a donut with an ornate coffee cup and a napkin holder.","swap","att","1"
"000000042276.jpg","A bathroom with a toilet, a plant, a stand and several footwear on the floor. ","A bathroom with a toilet, a plant, a stand and a footwear on the floor.","swap","att","1"
"000000163257.jpg","A man in a neon green shirt and black pants holding a pink umbrella.","A man in a pink shirt and black pants holding a neon green umbrella.","swap","att","1"
"000000010977.jpg","The bathroom is painted a light blue and has pink ceramic tile that adorns the shower wall along with a maple color vanity and door.","The bathroom is painted pink and has a light blue ceramic tile that adorns the shower wall along with a maple color vanity and door.","swap","att","0"
"000000213605.jpg","A bus parked next to a white building with red trimming. ","A bus parked next to a red building with white trimming.","swap","att","0"
"000000117744.jpg","A young girl in a white top poses with a yellow tennis racket.","A young girl in a yellow top poses with a white tennis racket.","swap","att","1"
"000000106235.jpg","There is a cream colored couch behind the oval coffee table.","There is an oval colored couch behind the cream coffee table.","swap","att","1"
"000000290081.jpg","Some oranges in a glass fruit bowl on top of a wooden table.","Some oranges in a wooden fruit bowl on top of a glass table.","swap","att","1"
"000000323709.jpg","A large jet airplane parked next to a domed tower.","A domed jet airplane parked next to a large tower.","swap","att","1"
"000000474293.jpg","A view of a store that sells teddy bears. There is a huge display in the window.","A view of a store that sells huge bears. There is a teddy display in the window.","swap","att","1"
"000000391144.jpg","A group of adult elephants and one baby elephant drinking water.","A group of baby elephants and one adult elephant drinking water.","swap","att","1"
"000000071226.jpg","A bed with two dogs and a cat lying on it.","A bed with a dog and two cats lying on it.","swap","att","1"
"000000471869.jpg","A Teddy bear sits on a floral patterned chair.","A floral patterned bear sits on a Teddy chair.","swap","att","1"
"000000385719.jpg","An office desk with two computer monitors and one laptop.","An office desk with one computer monitor and two laptops.","swap","att","1"
"000000370677.jpg","Three workers stand next to each other with their baked goods behind them.","Their workers stand next to each other with three baked goods behind them.","swap","att","1"
"000000481404.jpg","A golden obelisk stands in the middle of an ornate building. ","An ornate obelisk stands in the middle of a golden building.","swap","att","0"
"000000578489.jpg","Several children watch while a girl in a pink sweatshirt plays with a Wii remote while another person with a little girl on their lap snuggle in a chair in the background.","Several children watch while a girl in a little sweatshirt plays with a Wii remote while another person with a pink girl on their lap snuggle in a chair in the background.","swap","att","0"
"000000431727.jpg","Two monkeys are sitting on some tree branches.","Some monkeys are sitting on two tree branches.","swap","att","1"
"000000428867.jpg","A group of different colored teddy bears sitting on top of a blue table.","A group of blue teddy bears sitting on top of a different colored table.","swap","att","1"
"000000405972.jpg","An adult and two baby elephants standing near a fence.","Two adults and a baby elephant standing near a fence.","swap","att","1"
"000000462756.jpg","A grey motorcycle on dirt road next to a building.","A dirt motorcycle on grey road next to a building.","swap","att","1"
"000000235241.jpg","some people and a woman in a pink shirt and a yellow frisbee","some people and a woman in a yellow shirt and a pink frisbee","swap","att","0"
"000000509403.jpg","A man, two kids and a dog are playing Frisbee.","Two men, a kid and a dog are playing Frisbee.","swap","att","0"
"000000166642.jpg","An elephant standing on rocks next to a wood bridge.","An elephant standing on a wood next to a rock bridge.","swap","att","1"
"000000442456.jpg","Man in red shirt and black pants standing next to white flatbed truck cab next to a set of new tires.","Man in white shirt and black pants standing next to red flatbed truck cab next to a set of new tires.","swap","att","0"
"000000063965.jpg","A woman holding a plate of cake covered in frosting.","A woman covered in frosting holds a plate of cake.","swap","att","1"
"000000356968.jpg","A brown horse with a white mane is on the grass.","A white horse with a brown mane is on the grass.","swap","att","1"
"000000170099.jpg","A man talking in front of a photo of an orange sofa with black and white fence behind it.","A man talking in front of a photo of a black and white sofa with an orange fence behind it.","swap","att","1"
"000000489611.jpg","A small child holds two video game controllers.","Two small children hold a video game controller.","swap","att","1"
"000000166166.jpg","A small vase of flowers sit on a wooden table near magazines.","A wooden vase of flowers sit on a small table near magazines.","swap","att","0"
"000000513181.jpg","A cruise ship sits out in the water while a large grey building sits in background.","A grey ship sits out in the water while a large cruise building sits in background.","swap","att","1"
"000000550426.jpg","A tall vase with red and white tulips in water.","A red and white vase with tall tulips in water.","swap","att","1"
"000000029640.jpg","A skillet contains diced meat and mixed vegetables.","A skillet contains mixed meat and diced vegetables.","swap","att","0"
"000000323151.jpg","A marble table with white plate holding a pizza.","A white table with marble plate holding a pizza.","swap","att","1"
"000000301061.jpg","A person is moving green hay towards an elephant that is inside the back of a white truck.","A person is moving white hay towards an elephant that is inside the back of a green truck.","swap","att","1"
"000000013923.jpg","some red chairs are sitting around a small table","some small chairs are sitting around a red table.","swap","att","0"
"000000173302.jpg","A restaurant with red stools next to a bar  and a blue table.","A restaurant with blue stools next to a bar and a red table.","swap","att","1"
"000000050811.jpg","A man poses with an empty bowl and two beers.","A man poses with two empty bowls and a beer.","swap","att","1"
"000000237984.jpg","A green chair is next to a long bench.","A long chair is next to a green bench.","swap","att","1"
"000000295316.jpg","Four surfers are trying to catch a wave as they stand.","Trying to catch four waves, surfers stand.","swap","att","1"
"000000376442.jpg","A black stuffed animal sitting on top of a toilet in a bathroom stall with blue floor tile. ","A blue stuffed animal sitting on top of a toilet in a bathroom stall with black floor tile.","swap","att","1"
"000000128748.jpg","An umpire is talking with two players on different teams.","Two umpires are talking with a player on different teams.","swap","att","0"
"000000173044.jpg","A clock tower stands in front of a large mirrored sky scraper. ","A mirrored tower stands in front of a large clock skyscraper.","swap","att","0"
"000000006771.jpg","A woman on a cell phone with a group of people.","A group of people on cell phones with a woman.","swap","att","1"
"000000377814.jpg","A box of six pastries containing two chocolate doughnuts, one strawberry, one glaze, and two glazed crullers.","A box of six pastries containing two strawberry doughnuts, one chocolate, one glaze, and two glazed crullers.","swap","att","0"
"000000394510.jpg","A young boy with a gold shirt is on a purple skateboard.","A young boy with a purple shirt is on a gold skateboard.","swap","att","0"
"000000373705.jpg","A red fire hydrant is next to a public water fountain.","A public fire hydrant is next to a red water fountain.","swap","att","1"
"000000162092.jpg","A lady is posing for the camera while many others look on. ","A lady is looking on while many others pose for the camera.","swap","att","0"
"000000153011.jpg","Food trucks are parked around small oval tables.","Oval food trucks are parked around small tables.","swap","att","1"
"000000564127.jpg","A white toilet with a black seat on top of a tiled floor.","A black toilet with a white seat on top of a tiled floor.","swap","att","0"
"000000224200.jpg","A large dog tied to a yellow fire hydrant.
","A yellow dog tied to a large fire hydrant.","swap","att","1"
"000000422836.jpg","two men walking down a city streen next to a blue pole.","A blue man walking down a city street next to two poles.","swap","att","1"
"000000205542.jpg","A teddy bear is placed on a metallic sculpture.","A metallic bear is placed on a teddy sculpture.","swap","att","1"
"000000034139.jpg","Two people standing next to a life size replica of a suitcase.","A life size replica of two people standing next to a suitcase.","swap","att","1"
"000000405432.jpg","Donuts and a bag of beans on a table with remote.","Beans and a bag of donuts on a table with remote.","swap","att","1"
"000000415536.jpg","A city bus that is traveling down a wet country road. ","A country bus that is traveling down a wet city road.","swap","att","1"
"000000104803.jpg","a bathroom with black walls and a toilet with a silver toilet seat","a bathroom with a silver walls and a toilet with a black toilet seat.","swap","att","0"
"000000232489.jpg","A couple of slices of pizza on top of a white plate.","A white couple of plates with pizza slices on top.","swap","att","1"
"000000431693.jpg","A black man running towards the tennis ball with his racket.","A tennis man running towards the black ball with his racket.","swap","att","1"
"000000223090.jpg","A white plate topped with dicked up lettuce next to carrots.","A plate with diced up lettuce topped with white carrots.","swap","att","1"
"000000448810.jpg","Street markers pointing to different locations in front of a few stores.","Street markers pointing to few locations in front of different stores.","swap","att","0"
"000000551815.jpg","An orange cat laying on a white and brown cat in a bed.","A white and brown cat laying on an orange cat in a bed.","swap","att","1"
"000000377814.jpg","A dozen doughnuts sits in a doughnut box and two are chocolate, three are glazed and one is a raised pink iced.","A dozen doughnuts sits in a doughnut box and one is chocolate, three are glazed and two are raised pink iced.","swap","att","1"
"000000484404.jpg","The inside of an empty public bus with black seats.","The inside of a black public bus with empty seats.","swap","att","1"
"000000233567.jpg","Black and white sheep in hay next to wooden fence.","Wooden sheep in hay next to black and white fence.","swap","att","1"
"000000153343.jpg","two teddy bear on the arden with some decorations","Some teddy bears on the garden with two decorations.","swap","att","0"
"000000051309.jpg","Small horse standing behind a large group of horses eating. ","Large horse standing behind a small group of horses eating.","swap","att","1"
"000000149568.jpg","A person stands between two dogs on a beach, one of them holding a frisbee.","A person holding a frisbee on a beach with two dogs on either side.","swap","att","1"
"000000248631.jpg","A Windows laptop computer with a large mouse.","A large laptop computer with a Windows mouse.","swap","att","1"
"000000462614.jpg","A bathroom has red walls with yellow accents.","A bathroom has yellow walls with red accents.","swap","att","1"
"000000534639.jpg","The metro train is painted white with blue lettering.","The metro train is painted blue with white lettering.","swap","att","1"
"000000394677.jpg","A woman falling asleep next to a man, who are both sitting down.","A woman sitting down next to a man, who are both falling asleep.","swap","att","0"
"000000300842.jpg","A red skateboard with blue wheels on the floor with someones foot on it. ","A blue skateboard with red wheels on the floor with someones foot on it.","swap","att","0"
"000000082180.jpg","A teddy bear and a stuffed raccoon sitting on a faded wooden outdoor chair.","A stuffed bear and a teddy raccoon sitting on a faded wooden outdoor chair.","swap","att","1"
"000000205542.jpg","A large metal chair with a brown teddy bear in it.","A brown metal chair with a large teddy bear in it.","swap","att","1"
"000000091406.jpg","Several women gathered together posing with 6 pizzas in take out boxes.","6 women gathered together posing with several pizzas in take out boxes.","swap","att","0"
"000000378454.jpg","A man in white shorts jumping in the air to catch a green Frisbee. ","A man in green shorts jumping in the air to catch a white Frisbee.","swap","att","1"
"000000289516.jpg","A clock sits above green bushes under a blue sky.","A clock sits above blue bushes under a green sky.","swap","att","0"
"000000097924.jpg","Three people try to guide a horse into a trailer. ","A person tries to guide three horses into a trailer.","swap","att","1"
"000000498286.jpg","A grey dog with a black collar sits outside in the sun. ","A black dog with a grey collar sits outside in the sun.","swap","att","1"
"000000268375.jpg","A baby elephant stands near to four larger adult elephants.","Four baby elephants stand near to a larger adult elephant.","swap","att","0"
"000000372307.jpg","brown horse in green field with trees and fence","green horse in brown field with trees and fence","swap","att","1"
"000000295420.jpg","a blue garbage truck outside a big house.","a big garbage truck outside a blue house.","swap","att","1"
"000000284623.jpg","Black cat with green eyes sitting in a bathroom sink. ","Green cat with black eyes sitting in a bathroom sink.","swap","att","1"
"000000389804.jpg","a white toilet in a black counter bathroom","a black toilet in a white counter bathroom","swap","att","1"
"000000356347.jpg","A blue pot of tomato sauce with a wooden ladle.","A wooden pot of tomato sauce with a blue ladle.","swap","att","1"
"000000278353.jpg","A small sheep is standing under a wooden fence post.","A wooden sheep is standing under a small fence post.","swap","att","1"
"000000249550.jpg","A spare bedroom with a bed with a flowered blanket.","A flowered bedroom with a bed with a spare blanket.","swap","att","0"
"000000342367.jpg","A TV with a picture of two men wearing black hats.","A TV with a picture of black men wearing two hats.","swap","att","1"
"000000010995.jpg","The neatly made bed is beside an open window.","The open bed is beside a neatly made window.","swap","att","0"
"000000409542.jpg","A group of people walking past a tall clock.","A tall group of people walking past a clock.","swap","att","1"
"000000125778.jpg","A living room with a white carpet and black furniture.","A living room with black carpet and white furniture.","swap","att","0"
"000000048924.jpg","a green tent and a parked motorcycle and some trees","a parked tent and a green motorcycle and some trees","swap","att","0"
"000000122745.jpg","A red stop sign sitting on the side of a dark road.","A dark stop sign sitting on the side of a red road.","swap","att","1"
"000000389316.jpg","Two young elephants stand next to a wooden fence.","Two wooden elephants stand next to a young fence.","swap","att","1"
"000000217219.jpg","A newspaper spread out on a made bed with a quilt and pillow.","A newspaper spread out on a quilted bed with a made pillow.","swap","att","1"
"000000395701.jpg","A living room with orange colored walls, and a purple chair.","A living room with purple colored walls, and an orange chair.","swap","att","1"
"000000537964.jpg","A red fire hydrant is sitting in the woods near fallen leaves.","A fallen fire hydrant is sitting in the woods near red leaves.","swap","att","1"
"000000563281.jpg","A small child holding a toothbrush stands in front of colorful chicken decorations.","A colorful child holding a toothbrush stands in front of small chicken decorations.","swap","att","1"
"000000434548.jpg","A man in grey baseball uniform throwing a ball.","A man in baseball uniform throwing a grey ball.","swap","att","0"
"000000001675.jpg","A black cat is sitting on a metal platform. ","A metal cat is sitting on a black platform.","swap","att","1"
"000000555705.jpg","Orange and brown cat sitting on top of white shoes. ","White and brown cat sitting on top of orange shoes.","swap","att","1"
"000000034873.jpg","A large dining room features wooden cabinets and a marble counter top.","A wooden dining room features large cabinets and a marble counter top.","swap","att","0"
"000000203317.jpg","A red bicycle leaned against a red stucco building with a graffiti covered door. ","A graffiti covered bicycle leaned against a red stucco building with a red door.","swap","att","1"
"000000520301.jpg","An open-mouthed, leashed dog has its head outside of an unlocked car door window as a blurry park-like vista rushes by.","A blurry, leashed dog has its head outside of an unlocked car door window as an open-mouthed park-like vista rushes by.","swap","att","1"
"000000105264.jpg","A group of young men standing on top of a sandy beach.","A group of sandy men standing on top of a young beach.","swap","att","1"
"000000372317.jpg","A red bus driving down a street next to a tall building.","A tall bus driving down a street next to a red building.","swap","att","1"
"000000396863.jpg","The young girl wearing red and black rides atop the white pony.","The young girl wearing white rides atop the red and black pony.","swap","att","1"
"000000264968.jpg","A man with blue jersey holding a baseball bat.","A man with a baseball jersey holding a blue bat.","swap","att","1"
"000000218091.jpg","A bedroom with a large bed sitting next to a black dresser.","A bedroom with a black bed sitting next to a large dresser.","swap","att","1"
"000000521601.jpg","Closeup of a white and yellow vase with a red circle at the bottom.","Closeup of a red vase with a white and yellow circle at the bottom.","swap","att","0"
"000000010363.jpg","A gray cat standing on top of a black car.","A black cat standing on top of a gray car.","swap","att","1"
"000000306136.jpg","A bus parked outside and below an illuminated Apple sign.","An illuminated bus parked below an outside Apple sign.","swap","att","1"
"000000355325.jpg","A table with food and a glass of red wine.","A table with a red food and a glass of wine.","swap","att","1"
"000000325991.jpg","A man in a red shirt tossing a white frisbee.","A man in a white shirt tossing a red frisbee.","swap","att","1"
"000000537991.jpg","A woman in blue sweater holding two cellphones while wearing headphones.","A woman holding two blue cellphones while wearing headphones.","swap","att","1"
"000000460229.jpg","A red traffic stop sign with a blank white sign below it.","A white traffic stop sign with a blank red sign below it.","swap","att","1"
"000000343496.jpg","A person walking near a stop sign in a residential neighborhood.","A person in a residential area stops near a walking sign.","swap","att","1"
"000000291490.jpg","A cat laying down on a blue comforter with pink sheets.","A cat laying down on a pink comforter with blue sheets.","swap","att","1"
"000000221693.jpg","A black dog running with a red round frisbee.","A red dog running with a black round frisbee.","swap","att","1"
"000000556873.jpg","a white cake is by a bunch of flowers","A bunch of cakes are by a white flower.","swap","att","0"
"000000478286.jpg","A street light in front of a colorful train on a bridge.","A colorful light in front of a train on a street bridge.","swap","att","1"
"000000180011.jpg","A man feeding four giraffes grass and leaves.","Four men feeding a giraffe grass and leaves.","swap","att","1"
"000000116362.jpg","A bowl filled with food on top of a wooden table.","A wooden bowl on top of a table filled with food.","swap","att","1"
"000000174018.jpg","Two teddy bears a pink one, and a tan one. The tan bear is wearing a pink shirt that says the harvey girls.","Two teddy bears a tan one, and a pink one. The pink bear is wearing a tan shirt that says the harvey girls.","swap","att","0"
"000000486046.jpg","A giraffe and two zebras in a dirt area next to fence.","Two giraffes and a zebra in a dirt area next to fence.","swap","att","1"
"000000554328.jpg","a black and white picture of tow baseball players and a coach ","Two black and white pictures of a baseball player and a coach.","swap","att","0"
"000000051309.jpg","Three large horses eating hay while a small horse stands behind.","Three small horses eating hay while a large horse stands behind.","swap","att","1"
"000000545958.jpg","A cow standing next to a white wall and bright blue door.","A cow standing next to a bright blue wall and white door.","swap","att","0"
"000000084170.jpg","A bus and a few cars are riding in the rain.","A car and a few buses are riding in the rain.","swap","att","1"
"000000441491.jpg","Two girls that appear to be sharing food while another looks on.","Two girls that look on while another shares food.","swap","att","1"
"000000423944.jpg","Headless statues show of clothing beneath a colored background.","Colored statues show off clothing beneath a headless background.","swap","att","1"
"000000508101.jpg","Man at top of boat with another person standing by end holding a long stick","Man at end of boat with another person standing by top holding a long stick.","swap","att","0"
"000000370999.jpg","A dime surrounded by a bunch of stones with holes in them","A bunch of dimes surrounded by a stone with a hole in it.","swap","att","0"
"000000565607.jpg","A green fire hydrant next to field of colorful flowers.","A colorful fire hydrant next to a field of green flowers.","swap","att","1"
"000000231879.jpg","Woman carrying cake near man holding baby at outdoor celebration.","Woman holding baby near man carrying cake at outdoor celebration.","swap","att","0"
"000000104669.jpg","A white plate served on a multi colored table cloth","A multi colored plate served on a white table cloth.","swap","att","0"
"000000407574.jpg","A green stand holding several bananas for sale. ","Several stands holding green bananas for sale.","swap","att","1"
"000000280918.jpg","Two women are taking a turkey out of the oven.","A woman is taking two turkeys out of the oven.","swap","att","1"
