"image","caption","negative_caption","negative_image","type","subtype","text_score_i0","text_score_i1","image_score_c0","image_score_c1","text_score","image_score","group_score"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD2466D0>","A box of doughnuts just short of a dozen.","A box of doughnuts exceeds a dozen.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD246790>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEAD246820>","A person cross-country skiing on a winters day.","A person ice skating on a winters day.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD2468B0>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7EFEAD246940>","Outside shot of a restroom showing the door partially open.","Outside shot of a restroom showing the door completely shut.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD2469D0>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=425x640 at 0x7EFEAD246A60>","A group of people that are standing up outside.","A group of people that are sitting outside.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD246AF0>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD246B80>","A cat laying on top of a chair in the living room.","A cat laying next to a chair in the living room.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD246C10>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x412 at 0x7EFEAD246CA0>","Cowboy riding a horse in a huge pasture..","A cowboy is talking to a horse in a huge pasture.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD246D30>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEAD246DC0>","A small child wearing a tie stands with his luggage.","A small child wearing a tie sits on his luggage.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD246E50>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=612x612 at 0x7EFEAD246EE0>","Cooking utensils are on the backdrop of a stove.","Cooking utensils are next to the stove.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD246F70>","replace","rel","False","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEAD246FD0>","A small bird sitting on the back of a wooden bench.","A small bird is flying over a wooden bench.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD2670D0>","replace","rel","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x359 at 0x7EFEAD267160>","Three skiers climb up a snow covered hill.","Three skiers slide down a snow covered hill.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD2671F0>","replace","rel","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD267280>","A dirty fridge standing in the middle of a patio.","A dirty fridge leaning against the wall on the patio.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD267310>","replace","rel","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=240x320 at 0x7EFEAD2673A0>","A girl in plain dress standing next to a white teddy bear.","A girl in plain dress sitting next to a white teddy bear.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD267430>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEAD2674C0>","People are walking along a sidewalk in a city.","People are running along a sidewalk in a city.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD267550>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD2675E0>","Several zebras eat the green grass in the pasture.","Several zebras play in the green grass in the pasture.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD267820>","replace","rel","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD2678B0>","An elephant walks around his exhibit at the zoo.","An elephant rests in his exhibit at the zoo.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD267940>","replace","rel","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x478 at 0x7EFEAD2679D0>","Some people are seen eating several large pizzas.","Some people are seen cooking several large pizzas.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD267A60>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7EFEAD267AF0>","A young male sitting on a park bench typing on a laptop.","A young male standing next to a park bench typing on a laptop.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD267DC0>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEAD267E50>","A woman sitting on a bench next to a statue sitting on a bench.","A woman looking at a bench next to a statue sitting on a bench.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD27C100>","replace","rel","True","False","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD27C190>","A small cat sitting in the top of a banana tree.","A small cat sitting next to a banana tree.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD27C220>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=390x500 at 0x7EFEAD27C2B0>","A person holding an older model of a smart phone.","A person putting away an older model of a smart phone.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD27C340>","replace","rel","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x360 at 0x7EFEAD27C3D0>","A blurry photo of a baseball player holding a bat.","A blurry photo of a baseball player throwing a ball.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD27C460>","replace","rel","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEAD27C4F0>","A female tennis player prepares to swing at a tennis ball.","A female tennis player hits a tennis ball with her racket.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD27C730>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD27C7C0>","A bride and groom are cutting a cake as they smile.","A bride and groom are dancing while they smile.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD27C850>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7EFEAD27C8E0>","A woman sits on a motorcycle with a sidecar.","A woman stands next to a motorcycle with a sidecar.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD27C970>","replace","rel","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7EFEAD27CA00>","A woman standing at a kitchen counter with a child and a dog is behind her.","A woman sitting at a kitchen counter with a child and a dog is behind her.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD27CA90>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEAD27CB20>","Some are standing outside a building with suitcases.","Some are sitting outside a building with suitcases.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD27CBB0>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x333 at 0x7EFEAD27CC40>","A woman holding a hot dog on the street.","A woman throwing a hot dog on the street.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD27CCD0>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD27CD60>","A white bus with bicycle rack parked on the side of a street.","A white bus without a bicycle rack parked on the side of a street.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD27CDF0>","replace","rel","True","False","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x429 at 0x7EFEAD27CE80>","A person riding a wave on top of a surfboard.","A person is watching waves from the shore.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD27CF10>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=333x500 at 0x7EFEAD27CFA0>","A woman in a blue dress poses on a weird chair.","A woman in a blue dress is standing next to a weird chair.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD218070>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD218100>","A red dodge truck is parked near another dodge.","A red dodge truck is driving away from another dodge.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD218190>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x429 at 0x7EFEAD218220>","A man on a surfboard riding a wave.","A man next to a surfboard is watching the waves.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD2182B0>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD218340>","Someone is cooking a vegtable stir fry for dinner.","Someone is eating a vegetable stir fry for dinner.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD2183D0>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD218460>","People are flying kites in the park and walking.","People are running in the park and walking.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD2184F0>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD218580>","A pizza casserole  with two kinds of crackers on the side.","A pizza casserole without any crackers on the side.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD218610>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEAD2186A0>","A city sidewalk with people walking up and down.","A city sidewalk without people walking up and down.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD218730>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7EFEAD2187C0>","A large black bear with a long tongue hanging out of it's mouth.","A large black bear without a long tongue hanging out of its mouth.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD218850>","replace","rel","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=333x500 at 0x7EFEAD2188E0>","A man holding a skateboard and a microphone.","A man riding a skateboard and holding a microphone.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD218970>","replace","rel","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEAD218A00>","A vintage photo of a boat parked next to a peer.","A vintage photo of a boat parked far from a pier.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD218A90>","replace","rel","True","False","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x493 at 0x7EFEAD218B20>","A person riding waves in a body of water.","A person is watching waves in a body of water.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD218BB0>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD218C40>","A young man kissing the top of a young woman's head.","A young man is hugging a young woman tightly.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD218CD0>","replace","rel","False","True","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7EFEAD218D60>","A man walking with a goat on his shoulders.","A man walking with a goat next to him.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD218FD0>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x360 at 0x7EFEAD2340A0>","A man walking his dog down a sidewalk.","A man running his dog down a sidewalk.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD234310>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x428 at 0x7EFEAD2343A0>","A couple of pieces of very nice looking luggage.","A couple with pieces of very nice looking luggage.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD234430>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=481x640 at 0x7EFEAD2344C0>","A tennis player hits a high ball in front of an audience.","A tennis player misses a high ball in front of an audience.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD234550>","replace","rel","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7EFEAD2345E0>","A large brown dog standing on the side of a white wood fence.","A large brown dog jumping over a white wood fence.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD234670>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEAD234700>","A black stuffed animal sitting on top of a toilet in a bathroom stall with blue floor tile.","A black stuffed animal sitting next to a toilet in a bathroom stall with blue floor tile.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD234790>","replace","rel","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD234820>","A couple taking a photo of themselves cleaning their teeth.","A couple taking a photo of themselves with clean teeth.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD2348B0>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEAD234940>","Some people who are placing luggage on a runway.","Some people who are placing luggage beside a runway.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD2349D0>","replace","rel","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD234A60>","Two small children petting animals at a zoo.","Two small children watching animals at a zoo.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD234AF0>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7EFEAD234B80>","A stuffed bear is sitting outside an eatery.","A stuffed bear is sitting inside an eatery.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD234C10>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7EFEAD234CA0>","A woman standing next to another woman in a building.","A woman sitting next to another woman in a building.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD234D30>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEAD234DC0>","A woman holding something out in her hand.","A woman is dropping something from her hand.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD234E50>","replace","rel","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEAD234EE0>","A fish eye shot of people sitting outside at a cafe.","A fish eye shot of people sitting inside at a cafe.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD234F70>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=375x500 at 0x7EFEAD234FD0>","A person presses the power button on a blender containing liquid.","A person presses the power button beside a blender containing liquid.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1D00D0>","replace","rel","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEAD1D0160>","Two people bump their cell phones together at a party.","Two people swap their cell phones together at a party.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1D01F0>","replace","rel","False","True","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD1D0280>","The two young girls are petting the two goats.","The two young girls are feeding the two goats.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1D0310>","replace","rel","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x474 at 0x7EFEAD1D03A0>","A pregnant woman in bed reading a book.","A pregnant woman beside the bed reading a book.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1D0430>","replace","rel","True","False","True","False","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD1D04C0>","A cat drinking water from a bathroom faucet.","A cat jumping on a bathroom faucet.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1D0550>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=L size=640x458 at 0x7EFEAD1D05E0>","Several children playing a game together outside with boats in the background.","Several children playing a game together outside without boats in the background.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1D0670>","replace","rel","True","False","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD1D0700>","Four people learning how to surf on the beach.","Four people battling the waves on the beach.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1D0790>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=477x640 at 0x7EFEAD1D0820>","A skateboarder doing tricks on the rim of a pit.","A skateboarder doing tricks inside the rim of a pit.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1D0B20>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD1D0BB0>","A bicycle leaning against a bed in a bedroom.","A bicycle resting on top of a bed in a bedroom.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1D0C40>","replace","rel","False","True","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x640 at 0x7EFEAD1D0CD0>","A plate filled with pastry on a table.","An empty plate on a table.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1D0D60>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x375 at 0x7EFEAD1D0DF0>","The woman is holding her phone toward the dog hanging out the car window.","The woman is not holding her phone while the dog hangs out the car window.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1D0E80>","replace","rel","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEAD1D0F10>","A parking meter on the side of the street with a ring for attaching bicycles.","A parking meter on the side of the street lacking a ring for attaching bicycles.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1D0FA0>","replace","rel","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD1EA040>","A man punching an innocent giraffe in the side of it's head.","A man is petting an innocent giraffe in the side of its head.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1EA100>","replace","rel","True","False","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7EFEAD1EA190>","Horse with blinders on walking through wooded area.","A horse with blinders on galloping through a wooded area.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1EA3D0>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEAD1EA460>","A woman laying down on a bathroom floor by a trash can.","A woman is standing next to a bathroom floor by a trash can.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1EA4F0>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x425 at 0x7EFEAD1EA580>","A man in a neon snowsuit is standing on skis.","A man in a neon snowsuit is skiing down the slope.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1EA610>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x424 at 0x7EFEAD1EA6A0>","A bus is stopped on a dark road.","A bus is speeding down a dark road.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1EA730>","replace","rel","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=584x640 at 0x7EFEAD1EA7C0>","This is a little girl standing in an airport.","This is a little girl sitting in an airport.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1EA850>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD1EA8E0>","A huge suitcase with a bunch of stickers on it.","A huge suitcase without any stickers on it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1EA970>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD1EAA00>","Two women sitting on a park bench, one looking over her shoulder.","Two women standing beside a park bench, one looking over her shoulder.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1EAA90>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x640 at 0x7EFEAD1EAB20>","A woman in a dress and pale makeup sitting by a table.","A woman in a dress and pale makeup standing by a table.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1EABB0>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x426 at 0x7EFEAD1EAC40>","A woman making cigars in a factory with a pink towel on her head.","A woman making cigars in a factory without a pink towel on her head.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1EACD0>","replace","rel","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEAD1EAD60>","A person is laying on their back on the floor of a bathroom.","A person is sitting on the floor of a bathroom.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1EADF0>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD1EAE80>","A bus parked to the side of an empty road.","A bus parked in the middle of an empty road.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1EAF10>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x457 at 0x7EFEAD1EAFA0>","A couple of men standing in front of a building.","A couple of men sitting in front of a building.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1850A0>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=480x640 at 0x7EFEAD185130>","A brown dog is looking outside of the car window.","A brown dog is sleeping inside the car.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1851C0>","replace","rel","True","True","True","True","True","True","True"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=600x400 at 0x7EFEAD185250>","A group of people standing on the side of a road.","A group of people sitting on the side of a road.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1854C0>","replace","rel","True","True","False","True","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x400 at 0x7EFEAD185550>","Men in blue shirts push carts of luggage in an airport.","Men outside of the airport push carts of luggage.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD1855E0>","replace","rel","True","True","True","False","True","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD185670>","A cat standing next to a bike parked against a wall.","A cat sleeping next to a bike parked against a wall.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD185730>","replace","rel","True","False","True","True","False","True","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x427 at 0x7EFEAD1857C0>","A two tier cake with some frosting and strawberries in the middle.","A two tier cake with some frosting and strawberries on top of it.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD185850>","replace","rel","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=640x480 at 0x7EFEAD1858E0>","A piece of cake with butter on it sits next to an orange slice.","A piece of cake with butter on it is far from an orange slice.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD185970>","replace","rel","True","False","False","True","False","False","False"
"<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=426x640 at 0x7EFEAD185A00>","A plane flying straight up and high in the sky leaves a tail of smoke.","A plane landing on the runway leaves a trail of smoke behind.","<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=512x512 at 0x7EFEAD185A90>","replace","rel","True","True","True","True","True","True","True"
