"filename","caption","negative_caption","type","subtype","index","hn_img_0","hn_img_1","hn_img_2","hn_img_3"
"000000521405.jpg","A tooth brush sits next to a toy.","A tooth brush sits across from a toy.","replace","rel","6308","6308_000000521405_0.jpg","6308_000000521405_1.jpg","6308_000000521405_2.jpg","6308_000000521405_3.jpg"
"000000290163.jpg","A little girl puts her hand in a pasta dish.","A little girl takes a spoonful of pasta from a dish.","replace","rel","6309","6309_000000290163_0.jpg","6309_000000290163_1.jpg","6309_000000290163_2.jpg","6309_000000290163_3.jpg"
"000000339870.jpg","A tall church tower sitting on the side of a road.","A tall church tower sitting across from a road.","replace","rel","6310","6310_000000339870_0.jpg","6310_000000339870_1.jpg","6310_000000339870_2.jpg","6310_000000339870_3.jpg"
"000000166287.jpg","A group of cows standing on top of a shore near water.","A group of cows lying down near the water's edge.","replace","rel","6311","6311_000000166287_0.jpg","6311_000000166287_1.jpg","6311_000000166287_2.jpg","6311_000000166287_3.jpg"
"000000535306.jpg","A skateboarder balances on the top of a ramp.","A skateboarder jumps off the top of a ramp.","replace","rel","6312","6312_000000535306_0.jpg","6312_000000535306_1.jpg","6312_000000535306_2.jpg","6312_000000535306_3.jpg"
"000000490125.jpg","A group of birds in a bunch of puddles.","A group of birds are flying above a bunch of puddles.","replace","rel","6313","6313_000000490125_0.jpg","6313_000000490125_1.jpg","6313_000000490125_2.jpg","6313_000000490125_3.jpg"
"000000235784.jpg","a kid stands in the snow on his skiis","A kid stands in the snow next to his skis.","replace","rel","6314","6314_000000235784_0.jpg","6314_000000235784_1.jpg","6314_000000235784_2.jpg","6314_000000235784_3.jpg"
"000000517687.jpg","Two cell phones of differing quality are set side by side on a table.","Two cell phones of differing quality are set under each other on a table.","replace","rel","6315","6315_000000517687_0.jpg","6315_000000517687_1.jpg","6315_000000517687_2.jpg","6315_000000517687_3.jpg"
"000000217285.jpg","some ball players are looking home plate and talking","Some ball players are throwing towards home plate and talking.","replace","rel","6316","6316_000000217285_0.jpg","6316_000000217285_1.jpg","6316_000000217285_2.jpg","6316_000000217285_3.jpg"
"000000520264.jpg","A man, his arm across the woman next to him, stands in a blandly colored kitchen area,  in front of a black-rimmed  window, next to a counter with a microwave, plates, with and without food, and wine bottles.","A man, his arm across the woman next to him, stands in a blandly colored kitchen area, in front of a black-rimmed window, far from a counter with a microwave, plates, with and without food, and wine bottles.","replace","rel","6317","6317_000000520264_0.jpg","6317_000000520264_1.jpg","6317_000000520264_2.jpg","6317_000000520264_3.jpg"
"000000480985.jpg","The shiny motorcycle has been put on display.","The shiny motorcycle has been taken off display.","replace","rel","6318","6318_000000480985_0.jpg","6318_000000480985_1.jpg","6318_000000480985_2.jpg","6318_000000480985_3.jpg"
"000000099054.jpg","A large jet airplane sitting on a tarmac at an airport.","A large jet airplane flying over an airport.","replace","rel","6319","6319_000000099054_0.jpg","6319_000000099054_1.jpg","6319_000000099054_2.jpg","6319_000000099054_3.jpg"
"000000442480.jpg","an airplane parked in the dark on a runway","An airplane flying in the dark above a runway.","replace","rel","6320","6320_000000442480_0.jpg","6320_000000442480_1.jpg","6320_000000442480_2.jpg","6320_000000442480_3.jpg"
"000000383621.jpg","A passenger airplane is taking off into a cloudy sky.","A passenger airplane is taking off out of a cloudy sky.","replace","rel","6321","6321_000000383621_0.jpg","6321_000000383621_1.jpg","6321_000000383621_2.jpg","6321_000000383621_3.jpg"
"000000090108.jpg","A white bathroom sink sitting under a bathroom window.","A white bathroom sink sitting above a bathroom window.","replace","rel","6322","6322_000000090108_0.jpg","6322_000000090108_1.jpg","6322_000000090108_2.jpg","6322_000000090108_3.jpg"
"000000116208.jpg","A very large pizza covered in cheese and toppings.","A very large pizza sliced into pieces with cheese and toppings.","replace","rel","6323","6323_000000116208_0.jpg","6323_000000116208_1.jpg","6323_000000116208_2.jpg","6323_000000116208_3.jpg"
"000000321214.jpg","A toddler is getting messy while eating his cake.","A toddler is getting messy while decorating his cake.","replace","rel","6324","6324_000000321214_0.jpg","6324_000000321214_1.jpg","6324_000000321214_2.jpg","6324_000000321214_3.jpg"
"000000056344.jpg","a desk with a keyboard, mouse and two monitors on it","A desk with a keyboard, mouse and two monitors in it.","replace","rel","6325","6325_000000056344_0.jpg","6325_000000056344_1.jpg","6325_000000056344_2.jpg","6325_000000056344_3.jpg"
"000000213086.jpg","A man is bent over opening an oven.","A man is standing straight while opening an oven.","replace","rel","6326","6326_000000213086_0.jpg","6326_000000213086_1.jpg","6326_000000213086_2.jpg","6326_000000213086_3.jpg"
"000000278848.jpg","A group of people standing outside of a bus.","A group of people sitting inside a bus.","replace","rel","6327","6327_000000278848_0.jpg","6327_000000278848_1.jpg","6327_000000278848_2.jpg","6327_000000278848_3.jpg"
"000000089648.jpg","Everyone in the group is using electronic devices.","Everyone in the group is putting away their electronic devices.","replace","rel","6328","6328_000000089648_0.jpg","6328_000000089648_1.jpg","6328_000000089648_2.jpg","6328_000000089648_3.jpg"
"000000059044.jpg","A group of people are standing around holding video game controllers.","A group of people are sitting at a table holding video game controllers.","replace","rel","6329","6329_000000059044_0.jpg","6329_000000059044_1.jpg","6329_000000059044_2.jpg","6329_000000059044_3.jpg"
"000000276434.jpg","A couple cuts into a wedding cake with grapes and oranges.","A couple cuts into a wedding cake without grapes and oranges.","replace","rel","6330","6330_000000276434_0.jpg","6330_000000276434_1.jpg","6330_000000276434_2.jpg","6330_000000276434_3.jpg"
"000000351810.jpg","A woman sitting at a table in front of a pile of luggage","A woman sitting at a table behind a pile of luggage.","replace","rel","6331","6331_000000351810_0.jpg","6331_000000351810_1.jpg","6331_000000351810_2.jpg","6331_000000351810_3.jpg"
"000000370711.jpg","A man taking a picture of items for sale through the front window of a store.","A man is putting down items for sale in front of a store window.","replace","rel","6332","6332_000000370711_0.jpg","6332_000000370711_1.jpg","6332_000000370711_2.jpg","6332_000000370711_3.jpg"
"000000239274.jpg","A group of people mingle on a yacht beside the coast.","A group of people mingle on a yacht far from the coast.","replace","rel","6333","6333_000000239274_0.jpg","6333_000000239274_1.jpg","6333_000000239274_2.jpg","6333_000000239274_3.jpg"
"000000281414.jpg","A woman sits on a ledge and looks at her phone.","A woman sits on a ledge and ignores her phone.","replace","rel","6334","6334_000000281414_0.jpg","6334_000000281414_1.jpg","6334_000000281414_2.jpg","6334_000000281414_3.jpg"
"000000056344.jpg","a couple of monitors are on a desk","A couple of monitors are next to a desk.","replace","rel","6335","6335_000000056344_0.jpg","6335_000000056344_1.jpg","6335_000000056344_2.jpg","6335_000000056344_3.jpg"
"000000009483.jpg","A man in a suit stands near a table with computer equipment on it.","A man in a suit walked away from a table with computer equipment on it.","replace","rel","6336","6336_000000009483_0.jpg","6336_000000009483_1.jpg","6336_000000009483_2.jpg","6336_000000009483_3.jpg"
"000000318080.jpg","two different bears fight with each other behind a log","Two different bears fight with each other in front of a log.","replace","rel","6337","6337_000000318080_0.jpg","6337_000000318080_1.jpg","6337_000000318080_2.jpg","6337_000000318080_3.jpg"
"000000487583.jpg","A corner of a rest room with a cookie and coffee.","A corner outside of a rest room with a cookie and coffee.","replace","rel","6338","6338_000000487583_0.jpg","6338_000000487583_1.jpg","6338_000000487583_2.jpg","6338_000000487583_3.jpg"
"000000319935.jpg","A living room with white furniture and a small wooden table.","A living room without white furniture and a small wooden table.","replace","rel","6339","6339_000000319935_0.jpg","6339_000000319935_1.jpg","6339_000000319935_2.jpg","6339_000000319935_3.jpg"
"000000523811.jpg","a bird sitting on a brick of bird food on a pole","A bird is eating from a brick of bird food on a pole.","replace","rel","6340","6340_000000523811_0.jpg","6340_000000523811_1.jpg","6340_000000523811_2.jpg","6340_000000523811_3.jpg"
"000000174004.jpg","A yellow truck is sitting in high grass.","A yellow truck is next to high grass.","replace","rel","6341","6341_000000174004_0.jpg","6341_000000174004_1.jpg","6341_000000174004_2.jpg","6341_000000174004_3.jpg"
"000000095786.jpg","a purple mug is next to a bowl","A purple mug is across from a bowl.","replace","rel","6342","6342_000000095786_0.jpg","6342_000000095786_1.jpg","6342_000000095786_2.jpg","6342_000000095786_3.jpg"
"000000011051.jpg","A young girl wearing a formal dress, and young man in a tie.","A young girl holding a formal dress, and a young man holding a tie.","replace","rel","6343","6343_000000011051_0.jpg","6343_000000011051_1.jpg","6343_000000011051_2.jpg","6343_000000011051_3.jpg"
"000000205542.jpg","A stuffed teddy bear sitting on a metal sculpture","A stuffed teddy bear sitting beside a metal sculpture.","replace","rel","6344","6344_000000205542_0.jpg","6344_000000205542_1.jpg","6344_000000205542_2.jpg","6344_000000205542_3.jpg"
"000000537506.jpg","The person holds a plate with two red apples near pedestrians holding umbrellas.","The person holds a plate with two red apples far from pedestrians holding umbrellas.","replace","rel","6345","6345_000000537506_0.jpg","6345_000000537506_1.jpg","6345_000000537506_2.jpg","6345_000000537506_3.jpg"
"000000452122.jpg","An airplane in route with a cloudy sky behind it.","An airplane in route with a cloudy sky above it.","replace","rel","6346","6346_000000452122_0.jpg","6346_000000452122_1.jpg","6346_000000452122_2.jpg","6346_000000452122_3.jpg"
"000000338986.jpg","a group of cars next to a train","A group of cars behind a train.","replace","rel","6347","6347_000000338986_0.jpg","6347_000000338986_1.jpg","6347_000000338986_2.jpg","6347_000000338986_3.jpg"
"000000486438.jpg","Eight doughnuts sitting on a white serving tray.","Eight doughnuts next to a white serving tray.","replace","rel","6348","6348_000000486438_0.jpg","6348_000000486438_1.jpg","6348_000000486438_2.jpg","6348_000000486438_3.jpg"
"000000337055.jpg","A woman wearing a skirt shows off her tatttoos","A woman wearing a skirt covers up her tattoos.","replace","rel","6349","6349_000000337055_0.jpg","6349_000000337055_1.jpg","6349_000000337055_2.jpg","6349_000000337055_3.jpg"
"000000458755.jpg","Young woman with sheep on straw covered floor.","A young woman with sheep above a straw covered floor.","replace","rel","6350","6350_000000458755_0.jpg","6350_000000458755_1.jpg","6350_000000458755_2.jpg","6350_000000458755_3.jpg"
"000000370999.jpg","a quarter is surrounded by some rocks with holes","A quarter is next to some rocks with holes.","replace","rel","6351","6351_000000370999_0.jpg","6351_000000370999_1.jpg","6351_000000370999_2.jpg","6351_000000370999_3.jpg"
"000000301867.jpg","Three girls walking down the sidewalk under a sun umbrella.","Three girls sitting on the sidewalk under a sun umbrella.","replace","rel","6352","6352_000000301867_0.jpg","6352_000000301867_1.jpg","6352_000000301867_2.jpg","6352_000000301867_3.jpg"
"000000080671.jpg","A woman touching her skis going down a ski hill.","A woman holding her skis going down a ski hill.","replace","rel","6353","6353_000000080671_0.jpg","6353_000000080671_1.jpg","6353_000000080671_2.jpg","6353_000000080671_3.jpg"
"000000177015.jpg","An Apple user and his faithful cat surf the web.","An Apple user and his faithful cat are napping on the couch.","replace","rel","6354","6354_000000177015_0.jpg","6354_000000177015_1.jpg","6354_000000177015_2.jpg","6354_000000177015_3.jpg"
"000000130599.jpg","A man is miming punching a giraffe statue.","A man is miming petting a giraffe statue.","replace","rel","6355","6355_000000130599_0.jpg","6355_000000130599_1.jpg","6355_000000130599_2.jpg","6355_000000130599_3.jpg"
"000000502732.jpg","A two door, stainless steel refrigerator under a wine cabinet","A two door, stainless steel refrigerator next to a wine cabinet.","replace","rel","6356","6356_000000502732_0.jpg","6356_000000502732_1.jpg","6356_000000502732_2.jpg","6356_000000502732_3.jpg"
"000000399205.jpg","A group of people on a sidewalk with their mobile phones.","A group of people walking along a sidewalk with their mobile phones.","replace","rel","6357","6357_000000399205_0.jpg","6357_000000399205_1.jpg","6357_000000399205_2.jpg","6357_000000399205_3.jpg"
"000000536947.jpg","The garage is littered with garbage on the floor.","The garage is littered with garbage beside the floor.","replace","rel","6358","6358_000000536947_0.jpg","6358_000000536947_1.jpg","6358_000000536947_2.jpg","6358_000000536947_3.jpg"
"000000009483.jpg","A man in a suit standing next to a control board and computer.","A man in a suit standing far from a control board and computer.","replace","rel","6359","6359_000000009483_0.jpg","6359_000000009483_1.jpg","6359_000000009483_2.jpg","6359_000000009483_3.jpg"
"000000283113.jpg","A hot dog in a bun is topped with mustard.","A hot dog beside a bun is topped with mustard.","replace","rel","6360","6360_000000283113_0.jpg","6360_000000283113_1.jpg","6360_000000283113_2.jpg","6360_000000283113_3.jpg"
"000000223747.jpg","A man is sleeping with his head on a pillow.","A man is reading with his head on a pillow.","replace","rel","6361","6361_000000223747_0.jpg","6361_000000223747_1.jpg","6361_000000223747_2.jpg","6361_000000223747_3.jpg"
"000000059044.jpg","A group of people looking at some kind of show or exhibit","A group of people ignoring some kind of show or exhibit.","replace","rel","6362","6362_000000059044_0.jpg","6362_000000059044_1.jpg","6362_000000059044_2.jpg","6362_000000059044_3.jpg"
"000000146457.jpg","Two little girls standing next to each other making pizza.","Two little girls standing far apart from each other making pizza.","replace","rel","6363","6363_000000146457_0.jpg","6363_000000146457_1.jpg","6363_000000146457_2.jpg","6363_000000146457_3.jpg"
"000000122046.jpg","A girl with an umbrella in a chair","A girl with an umbrella next to a chair.","replace","rel","6364","6364_000000122046_0.jpg","6364_000000122046_1.jpg","6364_000000122046_2.jpg","6364_000000122046_3.jpg"
"000000084477.jpg","This is a chair and umbrella that is sitting near an ocean.","This is a chair and umbrella that is lying on the beach near an ocean.","replace","rel","6365","6365_000000084477_0.jpg","6365_000000084477_1.jpg","6365_000000084477_2.jpg","6365_000000084477_3.jpg"
"000000053994.jpg","A parking meter has a sign promoting the end to homelessness.","A parking meter does not have a sign promoting the end to homelessness.","replace","rel","6366","6366_000000053994_0.jpg","6366_000000053994_1.jpg","6366_000000053994_2.jpg","6366_000000053994_3.jpg"
"000000099428.jpg","There are two electronic devices on top of the laptop.","There are two electronic devices next to the laptop.","replace","rel","6367","6367_000000099428_0.jpg","6367_000000099428_1.jpg","6367_000000099428_2.jpg","6367_000000099428_3.jpg"
"000000094336.jpg","A cat is sitting inside of a bathroom sink.","A cat is sitting next to a bathroom sink.","replace","rel","6368","6368_000000094336_0.jpg","6368_000000094336_1.jpg","6368_000000094336_2.jpg","6368_000000094336_3.jpg"
"000000272566.jpg","A man and child sitting on a street with fruits in baskets.","A man and child standing next to a street with fruits in baskets.","replace","rel","6369","6369_000000272566_0.jpg","6369_000000272566_1.jpg","6369_000000272566_2.jpg","6369_000000272566_3.jpg"
"000000272566.jpg","A couple of people sitting next to piles of fruit.","A couple of people standing next to piles of fruit.","replace","rel","6370","6370_000000272566_0.jpg","6370_000000272566_1.jpg","6370_000000272566_2.jpg","6370_000000272566_3.jpg"
"000000410456.jpg","A group of people standing on a  beach riding surfboards.","A group of people next to a beach riding surfboards.","replace","rel","6371","6371_000000410456_0.jpg","6371_000000410456_1.jpg","6371_000000410456_2.jpg","6371_000000410456_3.jpg"
"000000488673.jpg","A couple celebrating a birthday in a kitchen.","A couple celebrating a birthday outside.","replace","rel","6372","6372_000000488673_0.jpg","6372_000000488673_1.jpg","6372_000000488673_2.jpg","6372_000000488673_3.jpg"
"000000284991.jpg","A man puts a red bottle up to his mouth.","A man drops a red bottle from his hand.","replace","rel","6373","6373_000000284991_0.jpg","6373_000000284991_1.jpg","6373_000000284991_2.jpg","6373_000000284991_3.jpg"
"000000130699.jpg","People playing a game on green grass in front of a building.","People playing a game on green grass behind a building.","replace","rel","6374","6374_000000130699_0.jpg","6374_000000130699_1.jpg","6374_000000130699_2.jpg","6374_000000130699_3.jpg"
"000000187144.jpg","Passengers standing outside a green and white tour bus.","Passengers standing inside a green and white tour bus.","replace","rel","6375","6375_000000187144_0.jpg","6375_000000187144_1.jpg","6375_000000187144_2.jpg","6375_000000187144_3.jpg"
"000000360097.jpg","A pile of luggage sitting up against a white fence.","A pile of luggage stacked on top of a white fence.","replace","rel","6376","6376_000000360097_0.jpg","6376_000000360097_1.jpg","6376_000000360097_2.jpg","6376_000000360097_3.jpg"
"000000205105.jpg","a tennis player is serving the ball to his opponent","A tennis player is smashing the ball to his opponent.","replace","rel","6377","6377_000000205105_0.jpg","6377_000000205105_1.jpg","6377_000000205105_2.jpg","6377_000000205105_3.jpg"
"000000581615.jpg","A picture of a white toilet in the rest room.","A picture of a white toilet next to the rest room.","replace","rel","6378","6378_000000581615_0.jpg","6378_000000581615_1.jpg","6378_000000581615_2.jpg","6378_000000581615_3.jpg"
"000000122046.jpg","a young Asian woman model sitting on a folding chair in a sleeveless dress, high heels and holding an umbrella","A young Asian woman model standing beside a folding chair in a sleeveless dress, high heels and holding an umbrella.","replace","rel","6379","6379_000000122046_0.jpg","6379_000000122046_1.jpg","6379_000000122046_2.jpg","6379_000000122046_3.jpg"
"000000217614.jpg","A giraffe standing in the middle of  a lush green field.","A giraffe standing on the edge of a lush green field.","replace","rel","6380","6380_000000217614_0.jpg","6380_000000217614_1.jpg","6380_000000217614_2.jpg","6380_000000217614_3.jpg"
"000000117645.jpg","A person riding a snowboard down a snowy slope.","A person is falling down a snowy slope.","replace","rel","6381","6381_000000117645_0.jpg","6381_000000117645_1.jpg","6381_000000117645_2.jpg","6381_000000117645_3.jpg"
"000000512836.jpg","A woman with a red umbrella is walking two dogs in the snow.","A woman with a red umbrella is walking two dogs out of the snow.","replace","rel","6382","6382_000000512836_0.jpg","6382_000000512836_1.jpg","6382_000000512836_2.jpg","6382_000000512836_3.jpg"
"000000143572.jpg","A man holding a tennis racket in his hand while on the tennis court","A man holding a tennis racket in his hand outside the tennis court.","replace","rel","6383","6383_000000143572_0.jpg","6383_000000143572_1.jpg","6383_000000143572_2.jpg","6383_000000143572_3.jpg"
"000000206027.jpg","A slice of pizza with a swirl of sauce on top.","A slice of pizza with a swirl of sauce next to it.","replace","rel","6384","6384_000000206027_0.jpg","6384_000000206027_1.jpg","6384_000000206027_2.jpg","6384_000000206027_3.jpg"
"000000095843.jpg","a double decker bus sits parked on a curb","A double decker bus drives down the street away from the curb.","replace","rel","6385","6385_000000095843_0.jpg","6385_000000095843_1.jpg","6385_000000095843_2.jpg","6385_000000095843_3.jpg"
"000000411817.jpg","Group of people play video games at bestbuy","Group of people play video games away from bestbuy.","replace","rel","6386","6386_000000411817_0.jpg","6386_000000411817_1.jpg","6386_000000411817_2.jpg","6386_000000411817_3.jpg"
"000000104572.jpg","A bathroom with orange decorated wallpaper and a mirror.","A bathroom without orange decorated wallpaper and a mirror.","replace","rel","6387","6387_000000104572_0.jpg","6387_000000104572_1.jpg","6387_000000104572_2.jpg","6387_000000104572_3.jpg"
"000000226130.jpg","two hot dogs in buns sitting on a white plate","Two hot dogs in buns aside from a white plate.","replace","rel","6388","6388_000000226130_0.jpg","6388_000000226130_1.jpg","6388_000000226130_2.jpg","6388_000000226130_3.jpg"
"000000234607.jpg","A man and a woman playing a game","A man and a woman are watching a game.","replace","rel","6389","6389_000000234607_0.jpg","6389_000000234607_1.jpg","6389_000000234607_2.jpg","6389_000000234607_3.jpg"
"000000384468.jpg","THERE ARE PEOPLE RIDING ON AN ELEPHANT BACK","People are watching from afar as an elephant walks by.","replace","rel","6390","6390_000000384468_0.jpg","6390_000000384468_1.jpg","6390_000000384468_2.jpg","6390_000000384468_3.jpg"
"000000403385.jpg","A very big whit rest room with a shabby looking shower.","A very big white restroom without a shabby looking shower.","replace","rel","6391","6391_000000403385_0.jpg","6391_000000403385_1.jpg","6391_000000403385_2.jpg","6391_000000403385_3.jpg"
"000000199977.jpg","An airplane is letting off white smoke against a blue sky.","An airplane is flying over a blue sky.","replace","rel","6392","6392_000000199977_0.jpg","6392_000000199977_1.jpg","6392_000000199977_2.jpg","6392_000000199977_3.jpg"
"000000227187.jpg","A small black and orange bird is perched on a table with banana peels in it.","A small black and orange bird is flying over a table with banana peels in it.","replace","rel","6393","6393_000000227187_0.jpg","6393_000000227187_1.jpg","6393_000000227187_2.jpg","6393_000000227187_3.jpg"
"000000375278.jpg","a black puppy playing with a hand as it stands in a black suitcase","A black puppy playing with a hand as it sits on a black suitcase.","replace","rel","6394","6394_000000375278_0.jpg","6394_000000375278_1.jpg","6394_000000375278_2.jpg","6394_000000375278_3.jpg"
"000000090108.jpg","An empty bathroom with blue walls on the lights on.","An empty bathroom without blue walls with the lights on.","replace","rel","6395","6395_000000090108_0.jpg","6395_000000090108_1.jpg","6395_000000090108_2.jpg","6395_000000090108_3.jpg"
"000000263463.jpg","A dog sticks his head out of a car window.","A dog sticks his head inside a car window.","replace","rel","6396","6396_000000263463_0.jpg","6396_000000263463_1.jpg","6396_000000263463_2.jpg","6396_000000263463_3.jpg"
"000000018575.jpg","Plates that have a burger, french fries, and condiments on them.","Plates that have a burger, french fries, and condiments beside them.","replace","rel","6397","6397_000000018575_0.jpg","6397_000000018575_1.jpg","6397_000000018575_2.jpg","6397_000000018575_3.jpg"
"000000395801.jpg","A woman waiting on a bench on the sidewalk as people go by.","A woman walking beside a bench on the sidewalk as people go by.","replace","rel","6398","6398_000000395801_0.jpg","6398_000000395801_1.jpg","6398_000000395801_2.jpg","6398_000000395801_3.jpg"
"000000537153.jpg","Two people sitting on a bench overlooking a body of water.","Two people sitting on a bench facing away from a body of water.","replace","rel","6399","6399_000000537153_0.jpg","6399_000000537153_1.jpg","6399_000000537153_2.jpg","6399_000000537153_3.jpg"
"000000034139.jpg","Two people standing next to a life size replica of a suitcase.","Two people standing inside a life size replica of a suitcase.","replace","rel","6400","6400_000000034139_0.jpg","6400_000000034139_1.jpg","6400_000000034139_2.jpg","6400_000000034139_3.jpg"
"000000176606.jpg","A sheep standing up against the side of a house covered in grass.","A sheep standing up against the side of a house surrounded by grass.","replace","rel","6401","6401_000000176606_0.jpg","6401_000000176606_1.jpg","6401_000000176606_2.jpg","6401_000000176606_3.jpg"
"000000005060.jpg","The man is meditating in front of the mirror.","The man is meditating facing away from the mirror.","replace","rel","6402","6402_000000005060_0.jpg","6402_000000005060_1.jpg","6402_000000005060_2.jpg","6402_000000005060_3.jpg"
"000000173830.jpg","A young man kneeling down while riding skis.","A young man standing upright while riding skis.","replace","rel","6403","6403_000000173830_0.jpg","6403_000000173830_1.jpg","6403_000000173830_2.jpg","6403_000000173830_3.jpg"
"000000488673.jpg","A man and woman are in a kitchen.","A man and woman are leaving a kitchen.","replace","rel","6404","6404_000000488673_0.jpg","6404_000000488673_1.jpg","6404_000000488673_2.jpg","6404_000000488673_3.jpg"
"000000236412.jpg","A homemade cheese pizza and crackers are on the table.","A homemade cheese pizza and crackers are next to the table.","replace","rel","6405","6405_000000236412_0.jpg","6405_000000236412_1.jpg","6405_000000236412_2.jpg","6405_000000236412_3.jpg"
"000000473118.jpg","A picture of a person doing a skateboarding trick.","A picture of a person looking at a skateboarding trick.","replace","rel","6406","6406_000000473118_0.jpg","6406_000000473118_1.jpg","6406_000000473118_2.jpg","6406_000000473118_3.jpg"
"000000261116.jpg","An empty plate with a fork is shown in between two children.","An empty plate with a fork is shown next to two children.","replace","rel","6407","6407_000000261116_0.jpg","6407_000000261116_1.jpg","6407_000000261116_2.jpg","6407_000000261116_3.jpg"
"000000516708.jpg","Street signs and traffic lights on a city street","Street signs and traffic lights beside a city street.","replace","rel","6408","6408_000000516708_0.jpg","6408_000000516708_1.jpg","6408_000000516708_2.jpg","6408_000000516708_3.jpg"
"000000384670.jpg","Two people on a blue and green tennis court.","Two people beside a blue and green tennis court.","replace","rel","6409","6409_000000384670_0.jpg","6409_000000384670_1.jpg","6409_000000384670_2.jpg","6409_000000384670_3.jpg"
"000000492878.jpg","A sink with toiletry items setting on the edge.","Toiletry items are hanging from the edge of a sink.","replace","rel","6410","6410_000000492878_0.jpg","6410_000000492878_1.jpg","6410_000000492878_2.jpg","6410_000000492878_3.jpg"
"000000187243.jpg","a person laying on the ground in a bath room near a toilet","A person sitting on the ground in a bathroom near a toilet.","replace","rel","6411","6411_000000187243_0.jpg","6411_000000187243_1.jpg","6411_000000187243_2.jpg","6411_000000187243_3.jpg"
"000000365387.jpg","The cell has a toilet and a sink in it.","The cell doesn't have a toilet and a sink in it.","replace","rel","6412","6412_000000365387_0.jpg","6412_000000365387_1.jpg","6412_000000365387_2.jpg","6412_000000365387_3.jpg"
"000000183648.jpg","three people and one is petting an elephant","Three people and one is riding an elephant.","replace","rel","6413","6413_000000183648_0.jpg","6413_000000183648_1.jpg","6413_000000183648_2.jpg","6413_000000183648_3.jpg"
"000000162035.jpg","A fold out sign sitting on a rainy sidewalk.","A fold out sign next to a rainy sidewalk.","replace","rel","6414","6414_000000162035_0.jpg","6414_000000162035_1.jpg","6414_000000162035_2.jpg","6414_000000162035_3.jpg"
"000000371677.jpg","This computer set up has two monitors and an ergonomic keyboard.","This computer is packed up with two monitors and an ergonomic keyboard.","replace","rel","6415","6415_000000371677_0.jpg","6415_000000371677_1.jpg","6415_000000371677_2.jpg","6415_000000371677_3.jpg"
"000000389381.jpg","two dishes holding a bunch of vegetables and fruit","Two dishes that are empty are on the table.","replace","rel","6416","6416_000000389381_0.jpg","6416_000000389381_1.jpg","6416_000000389381_2.jpg","6416_000000389381_3.jpg"
"000000206411.jpg","A hand spraying water into a white toilet bowl.","A hand pouring water into a white toilet bowl.","replace","rel","6417","6417_000000206411_0.jpg","6417_000000206411_1.jpg","6417_000000206411_2.jpg","6417_000000206411_3.jpg"
"000000370042.jpg","There are many vases on display outside the building.","There are many vases on display inside the building.","replace","rel","6418","6418_000000370042_0.jpg","6418_000000370042_1.jpg","6418_000000370042_2.jpg","6418_000000370042_3.jpg"
"000000137576.jpg","All of the cows are poking their heads out, eating some hay.","All of the cows are lying down, eating some hay.","replace","rel","6419","6419_000000137576_0.jpg","6419_000000137576_1.jpg","6419_000000137576_2.jpg","6419_000000137576_3.jpg"
"000000011760.jpg","A group of zebras walking away from trees.","A group of zebras walking toward trees.","replace","rel","6420","6420_000000011760_0.jpg","6420_000000011760_1.jpg","6420_000000011760_2.jpg","6420_000000011760_3.jpg"
"000000472375.jpg","a brown black and white dog wearing a helmet and a black scooter","A brown black and white dog wearing a helmet is running alongside a black scooter.","replace","rel","6421","6421_000000472375_0.jpg","6421_000000472375_1.jpg","6421_000000472375_2.jpg","6421_000000472375_3.jpg"
"000000399205.jpg","A group of men standing around a sidewalk together.","A group of men sitting on a sidewalk together.","replace","rel","6422","6422_000000399205_0.jpg","6422_000000399205_1.jpg","6422_000000399205_2.jpg","6422_000000399205_3.jpg"
"000000035197.jpg","A man is standing on a skateboard at a skate park.","A man is standing off a skateboard at a skate park.","replace","rel","6423","6423_000000035197_0.jpg","6423_000000035197_1.jpg","6423_000000035197_2.jpg","6423_000000035197_3.jpg"
"000000347693.jpg","a room with some big window on the side of it","A room with some big window in the center of it.","replace","rel","6424","6424_000000347693_0.jpg","6424_000000347693_1.jpg","6424_000000347693_2.jpg","6424_000000347693_3.jpg"
"000000158548.jpg","a couple of people that are walking in some grass","A couple of people that are walking beside some grass.","replace","rel","6425","6425_000000158548_0.jpg","6425_000000158548_1.jpg","6425_000000158548_2.jpg","6425_000000158548_3.jpg"
"000000475779.jpg","An elephant is walking through the green shrubs.","An elephant is running through the green shrubs.","replace","rel","6426","6426_000000475779_0.jpg","6426_000000475779_1.jpg","6426_000000475779_2.jpg","6426_000000475779_3.jpg"
"000000017436.jpg","A man is on a bench in front of a steple tower.","A man is under a bench in front of a steple tower.","replace","rel","6427","6427_000000017436_0.jpg","6427_000000017436_1.jpg","6427_000000017436_2.jpg","6427_000000017436_3.jpg"
"000000121031.jpg","Four men ride horses across a body of water.","Four men dismount their horses near a body of water.","replace","rel","6428","6428_000000121031_0.jpg","6428_000000121031_1.jpg","6428_000000121031_2.jpg","6428_000000121031_3.jpg"
"000000226130.jpg","Two cooked hot dogs on a plate with parsley.","Two cooked hot dogs on a plate without parsley.","replace","rel","6429","6429_000000226130_0.jpg","6429_000000226130_1.jpg","6429_000000226130_2.jpg","6429_000000226130_3.jpg"
